ID chaty,Chata,Země,Pohoří,Nejbližší obec / uzel,Pořadí,Výchozí bod,Typ výchozího bodu,Doprava / návaznost,Sezóna / omezení,Jistota,Zdrojové URL,Poznámka,Ověřeno k
HUT-0198,Kamzík - Koliba Expo,Slovensko,Malé Karpaty,Bratislava,1,"Kamzík, horní stanice lanovky Železná studienka–Kamzík",horní stanice lanovky + MHD / parkoviště,lanovka ze Železné studienky; MHD na Kolibu,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0198,Kamzík - Koliba Expo,Slovensko,Malé Karpaty,Bratislava,2,"Bratislava-Koliba, konečná MHD",MHD + turistický uzel,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0198,Kamzík - Koliba Expo,Slovensko,Malé Karpaty,Bratislava,3,"Železná studienka, dolní stanice lanovky",MHD + dolní stanice lanovky,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0199,Chata pod Veľkou Homoľou,Slovensko,Malé Karpaty,Modra,1,"Zochova chata, autobusová zastávka / parkoviště",horská autobusová zastávka + parkoviště,regionální autobus Bratislava–Modra,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0199,Chata pod Veľkou Homoľou,Slovensko,Malé Karpaty,Modra,2,"Modra-Piesok, autobusová zastávka",rekreační oblast + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0200,Chata Zoška,Slovensko,Malé Karpaty,Modra,1,"Zochova chata, autobusová zastávka / parkoviště",horská autobusová zastávka + parkoviště,regionální autobus Bratislava–Modra,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://zoskapark.sk/chata-zoska/
https://www.visitbratislava.com/sk/",,2026-07-21
HUT-0200,Chata Zoška,Slovensko,Malé Karpaty,Modra,2,"Modra-Piesok, autobusová zastávka",rekreační oblast + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://zoskapark.sk/chata-zoska/
https://www.visitbratislava.com/sk/",,2026-07-21
HUT-0201,Chata Ahoj,Slovensko,Malé Karpaty,Pezinok,1,"Pezinok, Kučišdorfská dolina – parkoviště",nástup do doliny + parkoviště,MHD / autobus z Pezinku podle sezóny,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0201,Chata Ahoj,Slovensko,Malé Karpaty,Pezinok,2,"Pezinok, železniční stanice",vlak + město,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0202,Chata na Pezinskej Babe,Slovensko,Malé Karpaty,Pezinok,1,"Pezinská Baba, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitbratislava.com/sk/,,2026-07-21
HUT-0203,Chata Inovec,Slovensko,Považský Inovec,Trenčianske Jastrabie,1,"Trenčianske Jastrabie, centrum / autobusová zastávka",obec + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.chatainovec.sk/,,2026-07-21
HUT-0203,Chata Inovec,Slovensko,Považský Inovec,Trenčianske Jastrabie,2,"Dubodiel, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.chatainovec.sk/,,2026-07-21
HUT-0204,Chata Baske,Slovensko,Strážovské vrchy,Trenčianske Teplice,1,"Omšenie, centrum / autobusová zastávka",obec + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.chatabaske.sk/,,2026-07-21
HUT-0204,Chata Baske,Slovensko,Strážovské vrchy,Trenčianske Teplice,2,"Dolná Poruba, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.chatabaske.sk/,,2026-07-21
HUT-0204,Chata Baske,Slovensko,Strážovské vrchy,Trenčianske Teplice,3,"Trenčianske Teplice, autobusové nádraží",lázeňské město + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.chatabaske.sk/,,2026-07-21
HUT-0205,Chata pod Gýmešom,Slovensko,Tribeč,Jelenec,1,"Jelenec, Remitáž – parkoviště",rekreační oblast + parkoviště,autobus do Jelence,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.nitra.eu/9097/k-hradu-gymes
https://slovakia.travel/co-vidiet-a-robit/objavujeme-slovensko-z-domu/gymessky-hrad",,2026-07-21
HUT-0205,Chata pod Gýmešom,Slovensko,Tribeč,Jelenec,2,"Jelenec, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.nitra.eu/9097/k-hradu-gymes
https://slovakia.travel/co-vidiet-a-robit/objavujeme-slovensko-z-domu/gymessky-hrad",,2026-07-21
HUT-0206,Chata Hostie,Slovensko,Pohronský Inovec,Hostie,1,"Hostie, centrum / autobusová zastávka",obec + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,"https://www.hostie.sk/
https://app.hzs.sk/",,2026-07-21
HUT-0207,Chata Skalka,Slovensko,Kremnické vrchy,Kremnica,1,"Kremnica-Skalka, autobusová zastávka / parkoviště",horské středisko + autobus + parkoviště,regionální / turistický autobus,"celoročně; autobus z Kremnice na Skalku je na městském webu uváděn o víkendech v 9:00, jízdní řád a zimní skibus vždy ověřit",A,"https://www.kremnica.sk/rekreacne-stredisko-skalka.html
https://www.visitkremnica.com/turisticka-trasa-kremnica-tri-krize-skalka/",Nejpraktičtější nástup je přímo v rekreačním středisku Skalka; celodenní pěší alternativa vede z Kremnice.,2026-07-21
HUT-0207,Chata Skalka,Slovensko,Kremnické vrchy,Kremnica,2,"Kremnica, železniční stanice",vlak + město,,"celoročně; autobus z Kremnice na Skalku je na městském webu uváděn o víkendech v 9:00, jízdní řád a zimní skibus vždy ověřit",A,"https://www.kremnica.sk/rekreacne-stredisko-skalka.html
https://www.visitkremnica.com/turisticka-trasa-kremnica-tri-krize-skalka/",Nejpraktičtější nástup je přímo v rekreačním středisku Skalka; celodenní pěší alternativa vede z Kremnice.,2026-07-21
HUT-0208,Chata Cabanka,Slovensko,Kremnické vrchy,Kordíky / Skalka pri Kremnici,1,"Skalka pri Kremnici, bežecký štadión / centrální parkoviště",horské středisko + parkoviště + autobus,víkendový autobus z Kremnice podle aktuálního jízdního řádu; v zimě možný skibus,"celoročně; v zimě může vést nástup po upravovaných běžkařských tratích, provoz autobusu a úpravu stop vždy ověřit",A,"https://www.visitbanskabystrica.sk/leisure_poi/trasa-j-kraliky-skalka/
https://www.bielastopa.sk/trate/
https://www.obeckraliky.sk/zivot-v-obci/letne-aktivity/turistika/
https://www.kremnica.sk/rekreacne-stredisko-skalka.html",Nejpoužívanější logistický nástup je ze Skalky po severním okruhu Cabanka. Kratší pěší přístup vede z Kordík přes Kordícke sedlo.,2026-07-21
HUT-0208,Chata Cabanka,Slovensko,Kremnické vrchy,Kordíky / Skalka pri Kremnici,2,"Kordíky, centrum / autobusová zastávka",horská obec + autobus,,"celoročně; v zimě může vést nástup po upravovaných běžkařských tratích, provoz autobusu a úpravu stop vždy ověřit",A,"https://www.visitbanskabystrica.sk/leisure_poi/trasa-j-kraliky-skalka/
https://www.bielastopa.sk/trate/
https://www.obeckraliky.sk/zivot-v-obci/letne-aktivity/turistika/
https://www.kremnica.sk/rekreacne-stredisko-skalka.html",Nejpoužívanější logistický nástup je ze Skalky po severním okruhu Cabanka. Kratší pěší přístup vede z Kordík přes Kordícke sedlo.,2026-07-21
HUT-0208,Chata Cabanka,Slovensko,Kremnické vrchy,Kordíky / Skalka pri Kremnici,3,"Králiky, lyžařské středisko / parkoviště",horské středisko + parkoviště,,"celoročně; v zimě může vést nástup po upravovaných běžkařských tratích, provoz autobusu a úpravu stop vždy ověřit",A,"https://www.visitbanskabystrica.sk/leisure_poi/trasa-j-kraliky-skalka/
https://www.bielastopa.sk/trate/
https://www.obeckraliky.sk/zivot-v-obci/letne-aktivity/turistika/
https://www.kremnica.sk/rekreacne-stredisko-skalka.html",Nejpoužívanější logistický nástup je ze Skalky po severním okruhu Cabanka. Kratší pěší přístup vede z Kordík přes Kordícke sedlo.,2026-07-21
HUT-0209,Horská chata Kmínek,Slovensko,Javorníky,Makov,1,"Makov-Kasárne, autobusová zastávka / parkoviště",hřebenové středisko + autobus + parkoviště,regionální autobus do Makova; místní spoje podle sezóny,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.kminek.sk/,,2026-07-21
HUT-0209,Horská chata Kmínek,Slovensko,Javorníky,Makov,2,"Bílá, Konečná – autobusová zastávka",přeshraniční horská autobusová zastávka,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.kminek.sk/,,2026-07-21
HUT-0210,Chata na Veľkej Rači,Slovensko,Kysucké Beskydy,Oščadnica,1,"Oščadnica-Dedovka, dolní stanice lanovky / parkoviště",horské středisko + dolní stanice lanovky + parkoviště,lanovka a skibus / autobus podle sezóny,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitkysuce.sk/,,2026-07-21
HUT-0210,Chata na Veľkej Rači,Slovensko,Kysucké Beskydy,Oščadnica,2,"Veľká Rača, horní stanice lanovky Dedovka",horní stanice lanovky,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitkysuce.sk/,,2026-07-21
HUT-0211,Chata Marguška,Slovensko,Kysucké Beskydy,Oščadnica,1,"Oščadnica-Dedovka, dolní stanice lanovky / parkoviště",horské středisko + dolní stanice lanovky + parkoviště,lanovka a skibus / autobus podle sezóny,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.marguska.sk/
https://www.visitkysuce.sk/",,2026-07-21
HUT-0211,Chata Marguška,Slovensko,Kysucké Beskydy,Oščadnica,2,"Veľká Rača, horní stanice lanovky Dedovka",horní stanice lanovky,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.marguska.sk/
https://www.visitkysuce.sk/",,2026-07-21
HUT-0212,Chata Slaná voda,Slovensko,Oravské Beskydy,Oravská Polhora,1,"Slaná voda, parkoviště / autobusová zastávka",rekreační oblast + parkoviště + autobus,regionální autobus do Oravské Polhory,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.slanavoda.sk/
https://www.visitorava.sk/",,2026-07-21
HUT-0212,Chata Slaná voda,Slovensko,Oravské Beskydy,Oravská Polhora,2,"Oravská Polhora, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.slanavoda.sk/
https://www.visitorava.sk/",,2026-07-21
HUT-0213,Hviezdoslavova hájovňa,Slovensko,Oravské Beskydy,Oravská Polhora,1,"Slaná voda, parkoviště / autobusová zastávka",rekreační oblast + parkoviště + autobus,regionální autobus do Oravské Polhory,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0213,Hviezdoslavova hájovňa,Slovensko,Oravské Beskydy,Oravská Polhora,2,"Oravská Polhora, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0214,Chata na Kubínskej holi,Slovensko,Oravská Magura,Dolný Kubín,1,"Kubínska hoľa, horní stanice lanovky",horní stanice lanovky + horské středisko,lanovka z areálu Kubínska,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0214,Chata na Kubínskej holi,Slovensko,Oravská Magura,Dolný Kubín,2,"Kubínska hoľa, dolní stanice lanovky / parkoviště",dolní stanice lanovky + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0214,Chata na Kubínskej holi,Slovensko,Oravská Magura,Dolný Kubín,3,"Dolný Kubín, autobusové nádraží",město + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0215,Chata pod Minčolom,Slovensko,Oravská Magura,Dolný Kubín,1,"Kubínska hoľa, horní stanice lanovky",horní stanice lanovky + horské středisko,lanovka z areálu Kubínska,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0215,Chata pod Minčolom,Slovensko,Oravská Magura,Dolný Kubín,2,"Kubínska hoľa, dolní stanice lanovky / parkoviště",dolní stanice lanovky + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0215,Chata pod Minčolom,Slovensko,Oravská Magura,Dolný Kubín,3,"Dolný Kubín, autobusové nádraží",město + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.visitorava.sk/,,2026-07-21
HUT-0216,Chata Čerenka,Slovensko,Javorníky,Makov,1,"Makov, Ski Makov – parkoviště / dolní stanice vleku",lyžařské středisko + parkoviště + vlek,vlak a autobus do Makova; vlek na Čerenku pouze podle provozu střediska,celoročně; v zimě respektovat upravenou běžkařskou stopu a ověřit provoz vleku,B,"https://www.makov.sk/cestovny-ruch/beskydsko-javornicka-magistrala/
https://app.hzs.sk/",Oficiální stránka obce popisuje nástup z Melocíku po červené a možnost dostat se na Čerenku vlekem ze Ski Makov. Centrum Makova je hlavní uzel veřejné dopravy.,2026-07-21
HUT-0216,Chata Čerenka,Slovensko,Javorníky,Makov,2,"Melocík, hostinec / autobusová zastávka",hřebenový turistický uzel + autobus,,celoročně; v zimě respektovat upravenou běžkařskou stopu a ověřit provoz vleku,B,"https://www.makov.sk/cestovny-ruch/beskydsko-javornicka-magistrala/
https://app.hzs.sk/",Oficiální stránka obce popisuje nástup z Melocíku po červené a možnost dostat se na Čerenku vlekem ze Ski Makov. Centrum Makova je hlavní uzel veřejné dopravy.,2026-07-21
HUT-0216,Chata Čerenka,Slovensko,Javorníky,Makov,3,"Makov, centrum – železniční a autobusová stanice",vlak + autobus + obec,,celoročně; v zimě respektovat upravenou běžkařskou stopu a ověřit provoz vleku,B,"https://www.makov.sk/cestovny-ruch/beskydsko-javornicka-magistrala/
https://app.hzs.sk/",Oficiální stránka obce popisuje nástup z Melocíku po červené a možnost dostat se na Čerenku vlekem ze Ski Makov. Centrum Makova je hlavní uzel veřejné dopravy.,2026-07-21
HUT-0217,Dom Śląski,Polsko,Karkonosze,Karpacz,1,"Karpacz, Kopa – horní stanice lanovky",horní stanice lanovky + turistický uzel,lanovka z Karpacze,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://domslaski.pl/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0217,Dom Śląski,Polsko,Karkonosze,Karpacz,2,"Karpacz, Wang – autobusová zastávka / parkoviště",hlavní turistický vstup + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://domslaski.pl/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0217,Dom Śląski,Polsko,Karkonosze,Karpacz,3,"Pec pod Sněžkou, horní stanice lanovky Sněžka",přeshraniční lanovka + hřebenová trasa,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://domslaski.pl/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0218,Samotnia,Polsko,Karkonosze,Karpacz,1,"Karpacz, Wang – autobusová zastávka / parkoviště",hlavní turistický vstup + autobus + parkoviště,městský / regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://samotnia.com.pl/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0218,Samotnia,Polsko,Karkonosze,Karpacz,2,"Karpacz, Kopa – horní stanice lanovky",horní stanice lanovky,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://samotnia.com.pl/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0219,Strzecha Akademicka,Polsko,Karkonosze,Karpacz,1,"Karpacz, Wang – autobusová zastávka / parkoviště",hlavní turistický vstup + autobus + parkoviště,městský / regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://strzechaakademicka.pl/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0219,Strzecha Akademicka,Polsko,Karkonosze,Karpacz,2,"Karpacz, Kopa – horní stanice lanovky",horní stanice lanovky,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://strzechaakademicka.pl/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0220,Schronisko Nad Łomniczką,Polsko,Karkonosze,Karpacz,1,"Karpacz, Orlinek / Biały Jar – autobusová zastávka",horské středisko + autobus + parkoviště,městský / regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://kpn.gov.pl/turystyka,,2026-07-21
HUT-0220,Schronisko Nad Łomniczką,Polsko,Karkonosze,Karpacz,2,"Karpacz, centrum",horské středisko + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://kpn.gov.pl/turystyka,,2026-07-21
HUT-0221,Odrodzenie,Polsko,Karkonosze,Przesieka,1,"Przełęcz Karkonoska / Špindlerova bouda, autobusová zastávka",hřebenový průsmyk + autobus,autobus ze Špindlerova Mlýna na české straně,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://schroniskoodrodzenie.com/
https://kpn.gov.pl/turystyka",,2026-07-21
HUT-0221,Odrodzenie,Polsko,Karkonosze,Przesieka,2,"Przesieka, centrum / parkoviště",horská obec + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://schroniskoodrodzenie.com/
https://kpn.gov.pl/turystyka",,2026-07-21
